team,category,iff,archive,offset,size,resolved,label,crc32
uniforms,uniform_components,disc_c7ebaff8.iff,0B,0xC66A800,0x195415,1,Uniform component - 2048x512 DXN,0xC7EBAFF8
uniforms,uniform_components,disc_c98fbdbb.iff,0A,0x59C78000,0x255FD5,1,Uniform component - 2048x512 DXN,0xC98FBDBB
uniforms,Creation Zone Logo,disc_c9c095d2.iff,0B,0x3CCD000,0x96CAD,1,NY Rangers #1 - Creation Logo,0xC9C095D2
uniforms,uniform_components,disc_ca634c71.iff,0A,0x5C574800,0x1D4E8A,1,Uniform component - 2048x512 DXN,0xCA634C71
custom,uniform_customizable,disc_ca699e74.iff,0A,0x68D74000,0xEFF2C,1,Customizable-team jersey template (RGB tint),0xCA699E74
nyi,Team-Select Jersey Decal,disc_cadd6f09.iff,0B,0x35EF000,0x1186E5,1,NY Islanders Jersey Decal (Home or Away),0xCADD6F09
pit,Team-Select Jersey Decal,disc_cafeec02.iff,0B,0x5679000,0xE9E3E,1,Pittsburgh Jersey Decal (Home or Away),0xCAFEEC02
uniforms,Team-Select Jersey Decal,disc_cb0dfe59.iff,0A,0x676F4000,0xE5DFF,1,Calgary Alternate Jersey Decal,0xCB0DFE59
buf,Team-Select Jersey Decal,disc_cbd10903.iff,0B,0x7EAE000,0xBEF5D,1,Western All-Stars Jersey Decal,0xCBD10903
det,Team-Select Jersey Decal,disc_cbdc62a6.iff,0B,0x6639800,0xBE864,1,Switzerland Jersey Decal (Home or Away),0xCBDC62A6
custom,uniform_customizable,disc_cc3d4bfb.iff,0B,0x1B54800,0xEA52B,1,Customizable-team jersey template (RGB tint),0xCC3D4BFB
custom,uniform_customizable,disc_cd8bf405.iff,0A,0x65EB7800,0xED0FA,1,Customizable-team jersey template (RGB tint),0xCD8BF405
custom,uniform_customizable,disc_ce106647.iff,0B,0x54C5800,0xCB205,1,Customizable-team jersey template (RGB tint),0xCE106647
uniforms,uniform_components,disc_cea49399.iff,0A,0x566FC800,0x210DC1,1,Uniform component - 2048x512 DXN,0xCEA49399
custom,uniform_customizable,disc_cea5a7ce.iff,0A,0x6750D000,0xFDBCE,1,Customizable-team jersey template (RGB tint),0xCEA5A7CE
uniforms,uniform_components,disc_cec0de7d.iff,0A,0x5C749800,0x1E6954,1,Uniform component - 2048x512 DXN,0xCEC0DE7D
phi,Team-Select Jersey Decal,disc_cfadf8a4.iff,0B,0x81B6000,0xC1C6A,1,Washington Home Jersey Decal,0xCFADF8A4
det,Team-Select Jersey Decal,disc_cffaa846.iff,0B,0x1BE000,0xD0A9A,1,Detroit Jersey Decal (Home or Away),0xCFFAA846
uniforms,uniform_components,disc_d0f16c26.iff,0B,0x11B16800,0x23B335,1,Uniform component - 2048x512 DXN,0xD0F16C26
ott,Team-Select Jersey Decal,disc_d1101743.iff,0B,0x43BC800,0x1025CF,1,Ottawa Jersey Decal (Home or Away),0xD1101743
van,uniform,disc_d113c92f.iff,0B,0x77AA800,0xFF5CD,1,Team-Select Jersey Decals - VAN_ALT,0xD113C92F
uniforms,uniform_components,disc_d21bdff8.iff,0B,0xAC46800,0x20C320,1,Uniform component - 2048x512 DXN,0xD21BDFF8
pho,uniform,disc_d2c83ce5.iff,0B,0x48F0000,0xE933D,1,Team-Select Jersey Decals - PHO_ALT,0xD2C83CE5
ott,Team-Select Jersey Decal,disc_d2f669a2.iff,0A,0x6B15B800,0xCF60A,1,Dallas Alternate Jersey Decal,0xD2F669A2
custom,uniform_customizable,disc_d31f15a7.iff,0A,0x66680000,0xDD6D7,1,Customizable-team jersey template (RGB tint),0xD31F15A7
uniforms,Creation Zone Logo,disc_d322080a.iff,0A,0x6A9EB800,0xA95E8,1,"Custom Jersey Decal (recolorable, no logo)",0xD322080A
uniforms,uniform_components,disc_d34a36eb.iff,0A,0x58080800,0x20A5A1,1,Uniform component - 2048x512 DXN,0xD34A36EB
uniforms,uniform_components,disc_d3cfc36a.iff,0A,0x5BA45800,0x1E3C45,1,Uniform component - 2048x512 DXN,0xD3CFC36A
pho,Team-Select Jersey Decal,disc_d43e49dd.iff,0B,0x4F21000,0xF67F5,1,Phoenix Jersey Decal (Home or Away),0xD43E49DD
custom,uniform_customizable,disc_d5cbff03.iff,0A,0x68536000,0xFA4AD,1,Customizable-team jersey template (RGB tint),0xD5CBFF03
custom,uniform_customizable,disc_d75f82a6.iff,0A,0x657C2800,0xDD1A6,1,Customizable-team jersey template (RGB tint),0xD75F82A6
uniforms,uniform_components,disc_d76c5166.iff,0A,0x5BC29800,0x1CF05A,1,Uniform component - 2048x512 DXN,0xD76C5166
custom,uniform_customizable,disc_d7819a06.iff,0A,0x6ABFC800,0xBDB9D,1,Customizable-team jersey template (RGB tint),0xD7819A06
uniforms,Team-Select Jersey Decal,disc_d7ace868.iff,0A,0x6AF55800,0xA2636,1,Czech Republic Jersey Decal (Home or Away),0xD7ACE868
tbl,Team-Select Jersey Decal,disc_d7c6e2b1.iff,0B,0x71D000,0x10CF63,1,Edmonton Away/Alt Jersey Decal,0xD7C6E2B1
lak,uniform,disc_d7dd102f.iff,0B,0x15F3000,0xEDB26,1,Team-Select Jersey Decals - LAK_ALT,0xD7DD102F
uniforms,uniform,disc_d89d7bce.iff,0B,0x28F3000,0x8FD74,1,Team-Select Jersey Decals - unidentified (browse preview to identify team),0xD89D7BCE
phi,Team-Select Jersey Decal,disc_d920399a.iff,0B,0x481B800,0xD4050,1,Philadelphia Jersey Decal (Home or Away),0xD920399A
uniforms,uniform_components,disc_d92cc335.iff,0B,0x10ECF000,0x216021,1,Uniform component - 2048x512 DXN,0xD92CC335
custom,uniform_customizable,disc_da03b018.iff,0B,0x916000,0xD5780,1,Customizable-team jersey template (RGB tint),0xDA03B018
uniforms,Creation Zone Logo,disc_da6463de.iff,0A,0x6515B000,0xB3A0D,1,Anaheim Ducks #1 - Creation Logo,0xDA6463DE
dal,Creation Zone Logo,disc_dae37e74.iff,0A,0x6B5D0800,0xBDC62,1,Dallas Stars - Creation Logo [Away/Home],0xDAE37E74
nsh,Creation Zone Logo,disc_db18659d.iff,0B,0x3300000,0xF3A03,1,Nashville Predators #1 - Creation Logo [Home],0xDB18659D
uniforms,uniform_components,disc_db8ea831.iff,0B,0x18731000,0x1C7C1A,1,Uniform component - 2048x512 DXN,0xDB8EA831
uniforms,Creation Zone Logo,disc_dbf3ed68.iff,0A,0x6A1BE800,0xA3BEB,1,"Custom Jersey Decal (recolorable, no logo)",0xDBF3ED68
uniforms,uniform_components,disc_dc3bfd1e.iff,0A,0x58495800,0x266E5A,1,Uniform component - 2048x512 DXN,0xDC3BFD1E
edm,Team-Select Jersey Decal,disc_dd42f138.iff,0B,0x6FEA800,0xD9112,1,Toronto Alternate Jersey Decal,0xDD42F138
mtl,Team-Select Jersey Decal,disc_dea09125.iff,0B,0x6EED800,0xFCD20,1,Tampa Bay Jersey Decal (Home or Away),0xDEA09125
uniforms,uniform_components,disc_def8bfe5.iff,0B,0x1628A000,0x2251B7,1,Uniform component - 2048x512 DXN,0xDEF8BFE5
uniforms,Creation Zone Logo,disc_df507f64.iff,0A,0x6A3A5800,0x9EBB4,1,"Custom Jersey Decal (recolorable, no logo)",0xDF507F64
uniforms,Creation Zone Logo,disc_df7411ea.iff,0A,0x6520F000,0xCDDDD,1,Anaheim Ducks Alt #1 - Creation Logo,0xDF7411EA
uniforms,Team-Select Jersey Decal,disc_df834df1.iff,0B,0x76E9800,0xC0805,1,USA Jersey Decal (Home or Away),0xDF834DF1
custom,uniform_customizable,disc_e04455dd.iff,0B,0x80F2800,0xC33CE,1,Customizable-team jersey template (RGB tint),0xE04455DD
uniforms,Team-Select Jersey Decal,disc_e083de40.iff,0B,0x1D43800,0xD9F64,1,Latvia Jersey Decal (Home or Away),0xE083DE40
uniforms,uniform_components,disc_e0d29871.iff,0B,0xCF1C800,0x1F89DC,1,Uniform component - 2048x512 DXN,0xE0D29871
uniforms,uniform_components,disc_e1298398.iff,0A,0x61CC3000,0x1FAA1C,1,Uniform component - 2048x512 DXN,0xE1298398
uniforms,uniform_components,disc_e1ae9e32.iff,0A,0x38E62800,0x1DE1BA,1,Uniform component - 2048x512 DXN,0xE1AE9E32
uniforms,uniform_components,disc_e1c94df4.iff,0A,0x6370F000,0x1FF3C9,1,Uniform component - 2048x512 DXN,0xE1C94DF4
uniforms,Creation Zone Logo,disc_e208cae1.iff,0A,0x692B4000,0xAC6B2,1,"Custom Jersey Decal (recolorable, no logo)",0xE208CAE1
uniforms,uniform_components,disc_e2e50181.iff,0A,0x5FBE3000,0x1E0FFE,1,Uniform component - 2048x512 DXN,0xE2E50181
custom,uniform_customizable,disc_e2e63ed9.iff,0B,0x4E2B800,0xF5041,1,Customizable-team jersey template (RGB tint),0xE2E63ED9
tor,Creation Zone Logo,disc_e5324209.iff,0B,0x71D3000,0x10FA28,1,Toronto Maple Leafs #1 - Creation Logo [Away],0xE5324209
uniforms,uniform_components,disc_e646938d.iff,0A,0x6019C000,0x1F68D9,1,Uniform component - 2048x512 DXN,0xE646938D
stl,Creation Zone Logo,disc_e6ab58ed.iff,0A,0x69360800,0x9B097,1,"Custom Jersey Decal (recolorable, no logo)",0xE6AB58ED
uniforms,uniform_components,disc_e6d609e0.iff,0A,0x39041000,0x20EF17,1,Uniform component - 2048x512 DXN,0xE6D609E0
custom,uniform_customizable,disc_e7f100f2.iff,0A,0x67CE4800,0x1245ED,1,Customizable-team jersey template (RGB tint),0xE7F100F2
uniforms,uniform_components,disc_e8b66c1a.iff,0B,0xB49C000,0x1C8103,1,Uniform component - 2048x512 DXN,0xE8B66C1A
custom,uniform_customizable,disc_e9d12214.iff,0B,0x24AC000,0xED7FA,1,Customizable-team jersey template (RGB tint),0xE9D12214
uniforms,uniform_components,disc_ea34e4e3.iff,0A,0x5E529000,0x1DAB47,1,Uniform component - 2048x512 DXN,0xEA34E4E3
uniforms,uniform_components,disc_eabd0dad.iff,0A,0x54EEA000,0x21B4BA,1,Uniform component - 2048x512 DXN,0xEABD0DAD
cgy,Creation Zone Logo,disc_eae82ee1.iff,0A,0x67B4D800,0xCB601,1,Atlanta Flames #1 (Calgary) - Creation Logo [Alternate],0xEAE82EE1
custom,uniform_customizable,disc_eb3b91ca.iff,0B,0x5312000,0xE79A1,1,Customizable-team jersey template (RGB tint),0xEB3B91CA
phi,Team-Select Jersey Decal,disc_ec7b7622.iff,0B,0x6460800,0x119EC2,1,St Louis Jersey Decal (Home or Away),0xEC7B7622
uniforms,uniform_components,disc_ec957f4a.iff,0A,0x39E33000,0x20036B,1,Uniform component - 2048x512 DXN,0xEC957F4A
uniforms,uniform_components,disc_ee0102ef.iff,0A,0x597FF800,0x2359E7,1,Uniform component - 2048x512 DXN,0xEE0102EF
uniforms,uniform_components,disc_ee9776ef.iff,0A,0x5EAB2800,0x1D35A6,1,Uniform component - 2048x512 DXN,0xEE9776EF
uniforms,uniform,disc_f01b8d3c.iff,0B,0x4B4B000,0x7AFE7,1,Team-Select Jersey Decals - unidentified (browse preview to identify team),0xF01B8D3C
uniforms,uniform_components,disc_f0628dd8.iff,0B,0xE5FD000,0x1B581A,1,Uniform component - 2048x512 DXN,0xF0628DD8
min,uniform,disc_f169624b.iff,0B,0x1FAF000,0xFA95C,1,Team-Select Jersey Decals - MIN_AWAY,0xF169624B
uniforms,uniform_components,disc_f1a36398.iff,0A,0x5AC80800,0x2295D1,1,Uniform component - 2048x512 DXN,0xF1A36398
chi,Team-Select Jersey Decal,disc_f2454057.iff,0A,0x6873A000,0x11AEDF,1,Chicago Winter Classic Jersey Decal,0xF2454057
uniforms,Team-Select Jersey Decal,disc_f418ab2b.iff,0A,0x68916800,0xF175A,1,Colorado Jersey Decal (Home or Away),0xF418AB2B
uniforms,uniform_components,disc_f56f5a22.iff,0A,0x571A2000,0x22B6B4,1,Uniform component - 2048x512 DXN,0xF56F5A22
uniforms,uniform_components,disc_f61c3cc9.iff,0B,0xE03F800,0x1D35B7,1,Uniform component - 2048x512 DXN,0xF61C3CC9
uniforms,uniform_components,disc_f64109e9.iff,0A,0x53C7D800,0x229483,1,Uniform component - 2048x512 DXN,0xF64109E9
custom,uniform_customizable,disc_f7068b93.iff,0A,0x67071800,0xD9C96,1,Customizable-team jersey template (RGB tint),0xF7068B93
uniforms,uniform_components,disc_f73bf9f4.iff,0A,0x5DBD2800,0x1DFFBB,1,Uniform component - 2048x512 DXN,0xF73BF9F4
uniforms,uniform_components,disc_f7b27e4d.iff,0B,0x11F56000,0x203C78,1,Uniform component - 2048x512 DXN,0xF7B27E4D
uniforms,uniform,disc_f7c0b82c.iff,0B,0x2FF7000,0x8F270,1,Team-Select Jersey Decals - unidentified (browse preview to identify team),0xF7C0B82C
uniforms,uniform_components,disc_f7f7b617.iff,0B,0x976B000,0x1FE7B3,1,Uniform component - 2048x512 DXN,0xF7F7B617
uniforms,uniform_components,disc_f837817c.iff,0B,0xBE29800,0x20C685,1,Uniform component - 2048x512 DXN,0xF837817C
uniforms,uniform_components,disc_f86c2fb2.iff,0B,0x1782A800,0x1ED10F,1,Uniform component - 2048x512 DXN,0xF86C2FB2
edm,Team-Select Jersey Decal,disc_f9594c92.iff,0B,0x5868000,0xA23D2,1,Russia Jersey Decal (Home or Away),0xF9594C92
uniforms,Team-Select Jersey Decal,disc_f9af1b9d.iff,0A,0x65A61800,0xCFAED,1,Latvia Jersey Decal (Home or Away),0xF9AF1B9D
tor,Creation Zone Logo,disc_f9f54624.iff,0B,0x4D73800,0xB7F60,1,Winnipeg Jets (Phoenix/ATL) - Creation Logo [Alternate],0xF9F54624
uniforms,Creation Zone Logo,disc_fba445fa.iff,0A,0x6969C800,0x9FE24,1,"Custom Jersey Decal (recolorable, no logo)",0xFBA445FA
uniforms,Team-Select Jersey Decal,disc_fc27de47.iff,0B,0x1179000,0xAB8C5,1,France Jersey Decal (Home or Away),0xFC27DE47
ott,uniform,disc_fcc1b122.iff,0B,0x3FC9800,0xE80AA,1,Team-Select Jersey Decals - OTT_ALT,0xFCC1B122
uniforms,uniform_components,disc_fd361632.iff,0A,0x593E0800,0x20F5BB,1,Uniform component - 2048x512 DXN,0xFD361632
uniforms,Creation Zone Logo,disc_fd73ee55.iff,0A,0x68C09000,0xB52F3,1,Quebec Nordiques #1 - Creation Logo,0xFD73EE55
custom,uniform_customizable,disc_ff07d7f6.iff,0A,0x6973C800,0xB0D02,1,Customizable-team jersey template (RGB tint),0xFF07D7F6
2k,uniforms,uniform_2k_away.iff,0A,0x38484800,0x23DF8C,1,uniform_2k_away.iff,0xFBE08F21
2k,uniforms,uniform_2k_home.iff,0A,0x386C2800,0x23DF52,1,uniform_2k_home.iff,0x624CFC5B
aut,uniforms,uniform_aut_away.iff,0A,0x3A246800,0x203EF2,1,uniform_aut_away.iff,0x859980D2
aut,uniforms,uniform_aut_home.iff,0A,0x3A44A800,0x2034BD,1,uniform_aut_home.iff,0x1C35F3A8
bel,uniforms,uniform_bel_away.iff,0A,0x53426000,0x1E63D7,1,uniform_bel_away.iff,0x688857F5
bel,uniforms,uniform_bel_home.iff,0A,0x5360C800,0x1E5EEE,1,uniform_bel_home.iff,0xF124248F
can,uniforms,uniform_can_away.iff,0A,0x55731800,0x1E536F,1,uniform_can_away.iff,0x4701B825
can,uniforms,uniform_can_home.iff,0A,0x55917000,0x1E536F,1,uniform_can_home.iff,0xDEADCB5F
cze,uniforms,uniform_cze_away.iff,0A,0x60B06000,0x1BD634,1,uniform_cze_away.iff,0x3236005D
cze,uniforms,uniform_cze_home.iff,0A,0x60CC3800,0x1BD634,1,uniform_cze_home.iff,0xAB9A7327
dmk,uniforms,uniform_dmk_away.iff,0A,0x62A5C000,0x212766,1,uniform_dmk_away.iff,0xDFAA0829
dmk,uniforms,uniform_dmk_home.iff,0A,0x62C6E800,0x21249B,1,uniform_dmk_home.iff,0x46067B53
eca,uniforms,uniform_eca_alt.iff,0A,0x62E81000,0x1B97A0,1,uniform_eca_alt.iff,0x721D4CC4
fin,uniforms,uniform_fin_away.iff,0A,0x63B2D000,0x1F2A87,1,uniform_fin_away.iff,0x65612E70
fin,uniforms,uniform_fin_home.iff,0A,0x63D20000,0x1F2A87,1,uniform_fin_home.iff,0xFCCD5D0A
fra,uniforms,uniform_fra_away.iff,0A,0x649C9800,0x1D8D23,1,uniform_fra_away.iff,0x19BD3672
fra,uniforms,uniform_fra_home.iff,0A,0x64BA2800,0x1D885E,1,uniform_fra_home.iff,0x80114508
ger,uniforms,uniform_ger_away.iff,0B,0x8278000,0x1D1B15,1,uniform_ger_away.iff,0xC94C91BE
ger,uniforms,uniform_ger_home.iff,0B,0x844A000,0x1D14E5,1,uniform_ger_home.iff,0x50E0E2C4
kaz,uniforms,uniform_kaz_away.iff,0B,0x861B800,0x1F4A3D,1,uniform_kaz_away.iff,0x6F48EF49
kaz,uniforms,uniform_kaz_home.iff,0B,0x8810800,0x1F4A3D,1,uniform_kaz_home.iff,0xF6E49C33
lat,uniforms,uniform_lat_away.iff,0B,0x9B82000,0x20B195,1,uniform_lat_away.iff,0x05193675
lat,uniforms,uniform_lat_home.iff,0B,0x9D8D800,0x20AF9F,1,uniform_lat_home.iff,0x9CB5450F
muvo,uniforms,uniform_muvo_away.iff,0A,0x66EAF800,0xE7F6C,1,uniform_muvo_away.iff,0x139F9C97
muvo,uniforms,uniform_muvo_home.iff,0A,0x6714B800,0xE7F6C,1,uniform_muvo_home.iff,0x8A33EFED
rus,uniforms,uniform_rus_away.iff,0B,0x1282C800,0x1BF36E,1,uniform_rus_away.iff,0x1CC3A4A7
rus,uniforms,uniform_rus_home.iff,0B,0x129EC000,0x1BF36E,1,uniform_rus_home.iff,0x856FD7DD
slo,uniforms,uniform_slo_away.iff,0B,0x1368E800,0x1BB1CB,1,uniform_slo_away.iff,0x6F4F73E0
slo,uniforms,uniform_slo_home.iff,0B,0x1384A000,0x1BB1CB,1,uniform_slo_home.iff,0xF6E3009A
sui,uniforms,uniform_sui_away.iff,0B,0x14537800,0x1D0EC0,1,uniform_sui_away.iff,0xB7EAF9E9
sui,uniforms,uniform_sui_home.iff,0B,0x14708800,0x1D0CB4,1,uniform_sui_home.iff,0x2E468A93
swe,uniforms,uniform_swe_away.iff,0B,0x148D9800,0x1EF58D,1,uniform_swe_away.iff,0xF5BAA0A6
swe,uniforms,uniform_swe_home.iff,0B,0x14AC9000,0x1EF3EE,1,uniform_swe_home.iff,0x6C16D3DC
ukr,uniforms,uniform_ukr_away.iff,0B,0x168AC800,0x1F834C,1,uniform_ukr_away.iff,0x7B19C9DB
ukr,uniforms,uniform_ukr_home.iff,0B,0x16AA5000,0x1F834C,1,uniform_ukr_home.iff,0xE2B5BAA1
usa,uniforms,uniform_usa_away.iff,0B,0x16C9D800,0x1FBD26,1,uniform_usa_away.iff,0xA3B5D6BE
usa,uniforms,uniform_usa_home.iff,0B,0x16E99800,0x1FBD26,1,uniform_usa_home.iff,0x3A19A5C4
wca,uniforms,uniform_wca_alt.iff,0B,0x181E6000,0x1BBF9E,1,uniform_wca_alt.iff,0x848731CE
misc,unknown_textures,disc_0b5585fa.iff,0A,0xBB3800,0x182BE9,1,Texture - 128x128 8,0x0B5585FA
misc,unknown_textures,disc_0c4ddb6d.iff,0A,0x374EE000,0x2F865,1,Texture - 128x128 DXT1,0x0C4DDB6D
misc,unknown_textures,disc_0f9679a8.iff,0A,0x51D7800,0x33C06,1,Texture - 128x128 DXT1,0x0F9679A8
misc,unknown_textures,disc_10037a27.iff,0A,0x35EE9800,0x31EB,1,Texture - 512x512 DXT1,0x10037A27
misc,unknown_textures,disc_1203db4c.iff,0B,0x3766A800,0x51B53,1,Texture - 64x64 565,0x1203DB4C
misc,unknown_textures,disc_16adbc6d.iff,0B,0x377D0000,0x756C,1,Texture - 128x128 8,0x16ADBC6D
misc,unknown_textures,disc_178aebb8.iff,0A,0x4C52000,0x33C0C,1,Texture - 128x128 DXT1,0x178AEBB8
misc,unknown_textures,disc_1ba379f9.iff,0B,0x377D7800,0x72C0,1,Texture - 128x128 8,0x1BA379F9
misc,unknown_textures,disc_1c91b957.iff,0A,0x36E13800,0x2F865,1,Texture - 128x128 DXT1,0x1C91B957
misc,unknown_textures,disc_1ccb8f60.iff,0A,0x455800,0x16E9FA,1,Texture - 512x256 DXT5A,0x1CCB8F60
misc,unknown_textures,disc_1fe790b5.iff,0B,0x377C1000,0x74AC,1,Texture - 128x128 8,0x1FE790B5
misc,unknown_textures,disc_22157797.iff,0B,0x377C8800,0x7366,1,Texture - 128x128 8,0x22157797
misc,unknown_textures,disc_235126e4.iff,0A,0x4A38800,0x33C06,1,Texture - 128x128 DXT1,0x235126E4
misc,unknown_textures,disc_281f472f.iff,0A,0x44C9800,0x2135F,1,Texture - 256x256 DXT4_5,0x281F472F
misc,unknown_textures,disc_28a27d7f.iff,0A,0x176000,0x16DBFF,1,Texture - 512x256 DXT5A,0x28A27D7F
misc,unknown_textures,disc_2901983a.iff,0B,0x37074000,0x34EF0,1,Texture - 256x256 DXT5A,0x2901983A
misc,unknown_textures,disc_2a9900ed.iff,0A,0x4628000,0x16C1A,1,Texture - 512x512 DXT1,0x2A9900ED
misc,unknown_textures,disc_2cbae29e.iff,0B,0x3747B800,0xBFB17,1,Texture - 512x128 DXT4_5,0x2CBAE29E
misc,unknown_textures,disc_2ffbdb0d.iff,0A,0x37EEF800,0x79F7,1,Texture - 128x128 8,0x2FFBDB0D
misc,unknown_textures,disc_32f65018.iff,0A,0x520B800,0x33C0F,1,Texture - 128x128 DXT1,0x32F65018
misc,unknown_textures,disc_3acdfc06.iff,0B,0x370A9800,0x41671,1,Texture - 256x256 DXT5A,0x3ACDFC06
misc,unknown_textures,disc_3e6e3fbf.iff,0B,0x37857000,0x308A3,1,Texture - 256x256 DXT5A,0x3E6E3FBF
misc,unknown_textures,disc_4166eef3.iff,0B,0x377B9800,0x74B8,1,Texture - 128x128 8,0x4166EEF3
misc,unknown_textures,disc_4230c4b4.iff,0A,0x373F1800,0x2F865,1,Texture - 128x128 DXT1,0x4230C4B4
misc,unknown_textures,disc_44fa44ad.iff,0A,0x2E855000,0x6AE54C,1,Texture - 256x256 DXN,0x44FA44AD
misc,unknown_textures,disc_4ba500c3.iff,0B,0x376BC800,0x521FB,1,Texture - 64x64 565,0x4BA500C3
misc,unknown_textures,disc_502a9168.iff,0A,0x4C86000,0x33C0C,1,Texture - 128x128 DXT1,0x502A9168
misc,unknown_textures,disc_52df144f.iff,0A,0x450C800,0x2135F,1,Texture - 256x256 DXT4_5,0x52DF144F
misc,unknown_textures,disc_591778d9.iff,0B,0x3720D000,0x39503,1,Texture - 64x64 565,0x591778D9
misc,unknown_textures,disc_645ed337.iff,0A,0x3717E800,0x7EB9,1,Texture - 128x128 8,0x645ED337
misc,unknown_textures,disc_65859bb1.iff,0A,0x37143800,0x3A9ED,1,Texture - 256x256 DXT5A,0x65859BB1
misc,unknown_textures,disc_6d0f1131.iff,0B,0x37588000,0x30C4B,1,Texture - 1280x720 DXT1,0x6D0F1131
misc,unknown_textures,disc_6d4ab8d8.iff,0A,0x4CBA000,0x33C0C,1,Texture - 128x128 DXT1,0x6D4AB8D8
misc,unknown_textures,disc_6fbf3dff.iff,0A,0x44EB000,0x21365,1,Texture - 256x256 DXT4_5,0x6FBF3DFF
misc,unknown_textures,disc_72751f5b.iff,0A,0x37EE7000,0x8393,1,Texture - 128x128 8,0x72751F5B
misc,unknown_textures,disc_7c130a50.iff,0B,0x3770F000,0x659D9,1,Texture - 256x256 DXT5A,0x7C130A50
misc,unknown_textures,disc_7df05b07.iff,0A,0x5061000,0x33C01,1,Texture - 128x128 DXT1,0x7DF05B07
misc,unknown_textures,disc_84ce56b1.iff,0A,0x37211800,0x2F865,1,Texture - 128x128 DXT1,0x84CE56B1
misc,unknown_textures,disc_87f402ed.iff,0A,0xD36800,0x17E988,1,Texture - 128x128 8,0x87F402ED
misc,unknown_textures,disc_8dc61d5c.iff,0B,0x3FE41800,0x399817,1,Texture - 256x256 DXT4_5,0x8DC61D5C
misc,unknown_textures,disc_9026dba4.iff,0A,0x37E1F000,0x7A4B,1,Texture - 128x128 8,0x9026DBA4
misc,unknown_textures,disc_9712b37f.iff,0A,0x732000,0x17FBBF,1,Texture - 128x128 8,0x9712B37F
misc,unknown_textures,disc_9dae1c76.iff,0A,0x37EB7000,0x2F865,1,Texture - 128x128 DXT1,0x9DAE1C76
misc,unknown_textures,disc_9f9c288f.iff,0B,0x37246800,0x34E4D,1,Texture - 256x256 DXT5A,0x9F9C288F
misc,unknown_textures,disc_a0ce35c6.iff,0A,0x37E87000,0x2F865,1,Texture - 128x128 DXT1,0xA0CE35C6
misc,logo_hidden,disc_a300d85f.iff,0B,0x3FAD9800,0x274C50,1,"Frontend Logos MEDIUM 256 (team select/menus, 120)",0xA300D85F
misc,unknown_textures,disc_a3159703.iff,0A,0x50D6000,0x33C11,1,Texture - 128x128 DXT1,0xA3159703
misc,logo_hidden,disc_a38365c6.iff,0B,0x3FD4E800,0xF2A46,1,"Frontend Logos SMALL 128 (team select/menus, 120)",0xA38365C6
misc,unknown_textures,disc_ae6dc34c.iff,0A,0x8B2000,0x17EB5C,1,Texture - 128x128 8,0xAE6DC34C
misc,unknown_textures,disc_af1160aa.iff,0B,0x375DC000,0x46FD2,1,Texture - 256x256 DXT5A,0xAF1160AA
misc,unknown_textures,disc_b267fa08.iff,0A,0x1007000,0x3550,1,Texture - ? ?,0xB267FA08
misc,unknown_textures,disc_b8d2a7d6.iff,0A,0x36FF3800,0x2F865,1,Texture - 128x128 DXT1,0xB8D2A7D6
players,player_portraits,disc_b9610aac.iff,0B,0x40519000,0x41AF53B,1,Player Portraits (1478),0xB9610AAC
misc,unknown_textures,disc_bc158df0.iff,0A,0x37421800,0x9C1EC,1,Texture - 256x256 DXT5A,0xBC158DF0
misc,unknown_textures,disc_bd1ab121.iff,0A,0xA000,0x16B8CD,1,Texture - 512x256 DXT5A,0xBD1AB121
misc,unknown_textures,disc_beb6bde2.iff,0A,0x2E4000,0x1714EF,1,Texture - 512x256 DXT5A,0xBEB6BDE2
misc,unknown_textures,disc_bf3ab129.iff,0B,0x36FED000,0x86E88,1,Texture - 1280x720 8888,0xBF3AB129
misc,unknown_textures,disc_c0652a80.iff,0A,0xA31000,0x18214D,1,Texture - 128x128 8,0xC0652A80
misc,unknown_textures,disc_c212f4b6.iff,0A,0x37053800,0x2F865,1,Texture - 128x128 DXT1,0xC212F4B6
misc,unknown_textures,disc_d0968a2b.iff,0A,0x37186800,0x2AE55,1,Texture - 128x128 DXT1,0xD0968A2B
misc,unknown_textures,disc_d0cb5e9a.iff,0B,0x3D678800,0x6719F,1,Texture - 256x256 DXT4_5,0xD0CB5E9A
misc,unknown_textures,disc_d4555c2b.iff,0B,0x37775000,0x440DB,1,Texture - 256x256 DXT4_5,0xD4555C2B
misc,unknown_textures,disc_d6997418.iff,0A,0x4E5E800,0x33C11,1,Texture - 128x128 DXT1,0xD6997418
misc,unknown_textures,disc_d6c1b61d.iff,0B,0x37888000,0x44F29,1,Texture - 256x256 DXT5A,0xD6C1B61D
misc,unknown_textures,disc_ddf126b8.iff,0A,0x5C4800,0x16CC48,1,Texture - 512x256 DXT5A,0xDDF126B8
misc,unknown_textures,disc_e6615568.iff,0A,0x35EED000,0x31EB,1,Texture - 512x512 DXT1,0xE6615568
misc,unknown_textures,disc_e69e3391.iff,0A,0x429E000,0x2EADF,1,Texture - 256x256 DXT4_5,0xE69E3391
misc,unknown_textures,disc_ebec7073.iff,0A,0x2D401800,0x6AE582,1,Texture - 256x256 DXN,0xEBEC7073
misc,unknown_textures,disc_ec851e30.iff,0B,0x37623000,0x47498,1,Texture - 256x256 DXT5A,0xEC851E30
